timestamp_ms,ax,ay,az,gx,gy,gz,label
7940,-0.0105,0.0577,0.9494,-0.466,0.069,1.137,upright
7960,0.0329,0.0147,0.9509,-0.66,-3.058,2.248,upright
7980,0.0395,0.0229,0.9693,1.755,-2.663,1.218,upright
8000,0.0274,0.0103,0.9876,-1.142,-0.91,0.734,upright
8020,0.0134,-0.0031,0.9561,0.571,0.632,0.586,upright
8040,0.0588,0.0043,1.0014,-0.921,2.158,1.104,upright
8060,-0.0305,-0.0058,0.9761,0.929,1.252,3.387,upright
8080,0.0554,0.0081,1.0194,0.023,1.058,-1.479,upright
8100,0.0508,0.0196,0.9507,-0.193,-1.914,0.727,upright
8120,0.0192,-0.0403,1.0231,1.038,0.069,-1.16,upright
8140,0.0015,-0.0165,1.009,-2.311,-1.671,-0.076,upright
8160,0.0448,0.003,1.0057,-3.035,1.91,2.404,upright
8180,0.0635,-0.0129,1.0644,-0.415,-0.166,1.645,upright
8200,0.062,-0.0247,1.0219,-0.26,1.67,0.606,upright
8220,-0.0677,0.0076,0.9745,-1.537,0.595,0.91,upright
8240,0.0319,-0.0216,1.0569,-0.281,-1.129,1.312,upright
8260,-0.0127,-0.0143,0.9192,-0.213,0.007,-1.987,upright
8280,0.1109,0.0263,0.9671,-3.408,0.634,-2.438,upright
8300,0.017,-0.0195,0.9535,-0.698,1.744,1.214,upright
8320,0.0175,0.0007,0.9947,-1.478,1.225,-2.895,upright
8340,0.0272,0.0087,0.957,1.58,-0.231,-3.288,upright
8360,0.0527,0.0496,0.9958,-1.251,-0.088,-0.497,upright
8380,0.0307,-0.0295,1.0025,0.024,-0.096,-2.998,upright
8400,-0.0022,0.0219,0.9701,-0.269,-0.324,-0.621,upright
8420,0.0383,-0.0396,1.0304,-2.138,-1.17,-1.2,upright
8440,0.0232,-0.0055,1.0139,-0.804,-0.243,-1.381,upright
8460,-0.0148,0.0152,0.9994,0.288,1.007,2.074,upright
8480,-0.0067,0.0267,0.9642,1.301,-0.373,-0.591,upright
8500,-0.0223,0.0358,0.9819,0.889,0.404,0.235,upright
8520,0.0115,-0.0018,0.9894,-1.165,0.621,1.562,upright
8540,0.017,0.0126,1.062,1.635,-2.455,0.986,upright
8560,-0.0414,0.0216,0.9757,0.543,-3.702,3.134,upright
8580,0.0166,-0.0007,1.008,-1.514,1.037,1.669,upright
8600,-0.0533,0.014,0.9699,0.656,1.451,-1.909,upright
8620,0.0146,0.0127,0.9993,0.539,-0.515,-0.59,upright
8640,0.0518,0.0069,0.9559,1.107,0.546,-2.16,upright
8660,0.0066,0.0113,0.9652,-0.147,2.436,-1.094,upright
8680,0.0226,0.0164,0.9904,2.712,1.174,1.14,upright
8700,0.0371,-0.0593,1.0789,-0.062,-0.983,0.411,upright
8720,0.0125,-0.0089,0.9789,-1.258,0.711,-3.582,upright
8740,-0.0185,0.0176,0.992,-1.335,0.323,-0.238,upright
8760,-0.0234,-0.0016,0.9797,-0.895,-0.827,-0.705,upright
8780,-0.0251,-0.0141,0.984,1.456,1.069,0.528,upright
8800,0.003,-0.0612,0.9936,-1.309,1.382,-0.706,upright
8820,0.0248,-0.0083,0.9769,-4.209,0.719,-1.105,upright
8840,0.0022,0.0292,1.0165,0.915,-0.15,2.483,upright
8860,0.0074,-0.0058,0.9847,-2.215,-2.233,2.038,upright
8880,-0.0422,0.04,1.0028,-0.108,-1.605,-0.619,upright
8900,-0.0238,-0.0147,1.0133,-0.746,-1.709,-0.162,upright
8920,-0.0264,0.0083,1.0105,0.348,-2.65,-0.159,upright
8940,0.0396,0.0276,0.9691,-1.744,1.784,1.941,upright
8960,0.0374,0.0296,1.0186,1.362,0.058,-0.315,upright
8980,-0.0133,-0.0156,0.9921,0.74,-0.265,0.006,upright
9000,0.0053,0.0024,0.9619,1.342,-0.12,-0.775,upright
9020,0.0197,-0.0065,1.0302,-2.866,0.08,-1.775,upright
9040,-0.0509,0.0179,1.0125,2.41,1.06,-2.169,upright
9060,-0.0518,0.0203,1.0065,2.599,1.202,1.534,upright
9080,-0.0382,-0.0104,0.9977,-3.671,-0.543,-1.598,upright
9100,-0.0151,-0.0667,1.0426,0.267,3.236,-1.502,upright
9120,-0.0144,0.0463,1.0187,0.777,-0.17,-0.842,upright
9140,0.0036,0.0201,1.0084,0.632,-0.218,-0.208,upright
9160,-0.0034,-0.0135,0.9843,-0.561,-0.297,0.704,upright
9180,-0.0703,0.0167,1.0393,-2.708,0.335,2.617,upright
9200,-0.0265,0.0354,0.9864,0.906,-1.285,1.766,upright
9220,-0.0196,-0.0079,1.0356,0.992,1.242,2.927,upright
9240,-0.0553,-0.0416,1.0167,0.325,3.09,0.397,upright
9260,0.0117,-0.0023,1.0658,-3.002,-2.52,0.873,upright
9280,-0.0095,-0.0431,1.0048,1.299,1.302,-0.324,upright
9300,-0.0444,0.0215,0.9614,1.538,-1.226,1.492,upright
9320,-0.0028,0.0351,0.9667,0.262,-0.492,-1.557,upright
9340,0.0201,0.0406,1.0089,2.32,0.134,-1.468,upright
9360,-0.0541,0.0392,0.9916,-1.28,-0.65,-2.427,upright
9380,-0.0223,-0.0172,0.9763,0.642,-1.373,-1.587,upright
9400,-0.0452,0.0117,0.9757,3.285,-0.004,0.9,upright
9420,-0.028,-0.0232,0.9687,0.368,0.588,0.302,upright
9440,0.0006,0.0484,0.964,0.106,-2.633,1.113,upright
9460,-0.0598,-0.023,1.0371,-0.044,0.223,0.278,upright
9480,-0.0379,-0.0163,1.046,-1.841,1.699,-2.677,upright
9500,-0.0826,-0.0393,0.9764,2.54,1.439,-1.603,upright
9520,-0.0103,0.0185,1.0044,0.283,-1.131,2.016,upright
9540,-0.0135,-0.0507,1.0208,1.459,-1.41,-2.991,upright
9560,-0.0058,0.0003,0.9723,-0.92,2.476,-2.499,upright
9580,-0.0088,0.0655,0.9728,0.58,-1.063,0.344,upright
9600,-0.0639,0.015,1.0047,0.363,-0.588,0.159,upright
9620,-0.0416,-0.037,1.0345,-0.126,0.382,1.132,upright
9640,-0.0198,-0.0253,1.031,1.211,0.155,0.002,upright
9660,-0.0097,-0.0269,0.976,-0.606,-0.052,0.849,upright
9680,-0.0166,-0.0063,0.9917,-0.67,-1.143,2.259,upright
9700,-0.0421,0.0314,0.9424,-1.12,-0.93,1.478,upright
9720,-0.0075,-0.0231,0.991,2.554,0.271,-0.028,upright
9740,-0.001,-0.0395,0.9902,-0.413,-1.697,-1.548,upright
9760,-0.0027,0.0152,1.0369,0.49,1.282,-0.376,upright
9780,-0.0117,0.0242,0.9662,1.538,-0.878,0.902,upright
9800,-0.0025,-0.0383,1.0432,-2.508,-2.952,1.053,upright
9820,-0.0496,-0.0194,0.9854,-1.375,0.972,0.171,upright
9840,0.0058,0.0083,0.9956,-1.269,-0.129,-0.001,upright
9860,0.0094,0.0254,0.9668,0.494,2.081,-0.1,upright
9880,0.0076,-0.0132,1.0299,0.344,0.734,1.543,upright
9900,-0.0691,-0.0296,1.017,-0.861,-1.267,-1.375,upright
9920,-0.0216,-0.0095,0.9994,0.388,1.047,-2.519,upright
9940,0.0034,0.0525,1.012,1.387,-0.559,1.363,upright
9960,-0.0228,-0.0227,0.9992,0.643,-0.644,1.982,upright
9980,0.0203,-0.0106,0.9861,-0.072,-0.277,2.666,upright
10000,-0.0111,0.0183,0.9944,0.931,0.235,-0.435,upright
10020,0.0276,0.0434,0.9694,-3.126,2.089,-0.785,upright
10040,-0.0151,0.0043,1.0251,-0.85,0.026,-2.985,upright
10060,-0.0174,-0.0457,0.9709,1.532,1.015,-1.294,upright
10080,-0.0565,-0.0462,0.9901,1.961,2.116,-0.809,upright
10100,0.0094,-0.0236,0.9198,-0.615,-0.654,-0.898,upright
10120,0.0436,-0.0298,0.9693,-1.45,0.57,1.353,upright
10140,0.0112,0.0146,1.0153,-1.738,0.437,-1.106,upright
10160,-0.0094,0.0061,0.9512,1.591,1.397,0.835,upright
10180,0.0046,0.0207,1.0105,-1.87,0.784,-1.553,upright
10200,0.0559,0.0165,0.964,-2.145,-2.377,3.164,upright
10220,0.0586,0.0213,0.9894,-2.25,-1.4,-0.511,upright
10240,0.0478,-0.0102,0.9732,-0.735,-1.458,-1.359,upright
10260,-0.001,-0.0061,1.0512,0.407,3.134,-2.272,upright
10280,-0.0345,-0.0287,1.0334,-2.646,1.026,-1.449,upright
10300,0.0078,0.0284,1.0111,2.42,-1.689,-0.605,upright
10320,-0.0131,0.0549,0.9841,0.816,3.037,0.527,upright
10340,0.0035,-0.0036,0.9763,3.292,1.012,-2.322,upright
10360,0.0128,0.0063,0.9809,-2.233,1.318,1.696,upright
10380,-0.0034,0.0077,0.9469,-0.343,-0.904,3.664,upright
10400,0.0406,-0.0124,1.0316,-1.084,0.09,-2.419,upright
10420,0.0519,0.003,0.9759,0.925,-0.725,-1.613,upright
10440,-0.0181,-0.0179,0.989,1.003,-0.654,-1.695,upright
10460,0.0469,-0.0031,0.9755,1.752,-3.274,-1.325,upright
10480,-0.0293,-0.0104,0.9915,1.695,-0.217,0.125,upright
10500,-0.0277,-0.0293,0.9971,-0.444,-0.613,0.631,upright
10520,-0.0363,-0.0624,0.9934,-0.107,-0.28,3.031,upright
10540,0.0113,-0.0126,1.0094,0.582,-0.459,-1.186,upright
10560,0.0521,0.0118,1.0469,-0.815,-0.656,0.11,upright
10580,-0.0235,0.0353,0.9705,-1.727,-1.938,-1.39,upright
10600,0.0608,0.0042,1.0319,0.161,2.509,-0.846,upright
10620,-0.0171,-0.0444,1.039,1.689,-1.027,-0.554,upright
10640,0.0344,-0.0089,0.9945,1.521,-1.717,1.171,upright
10660,0.0119,-0.0236,0.9943,-1.024,0.817,0.199,upright
10680,0.0126,-0.0357,0.9729,0.061,1.699,-1.29,upright
10700,-0.0005,0.0258,1.0177,-0.867,1.156,-0.808,upright
10720,0.0092,0.0394,0.962,1.494,1.53,2.866,upright
10740,0.0231,0.0303,0.9627,-2.682,1.207,-0.487,upright
10760,0.0163,0.0412,0.9684,-0.824,2.52,-0.256,upright
10780,0.0395,-0.0119,1.0162,0.086,-0.205,-0.101,upright
10800,0.0303,-0.0013,0.9809,-1.286,2.026,2.322,upright
10820,0.0137,0.0105,0.9883,0.831,-1.175,-2.068,upright
10840,0.0219,0.0055,1.0088,-0.537,1.868,-0.278,upright
10860,0.0375,0.0068,0.9904,3.353,3.887,1.39,upright
10880,0.0236,-0.0166,0.9883,-0.248,0.661,0.596,upright
10900,0.0217,-0.0105,0.9884,0.094,-0.072,0.355,upright
10920,0.0287,-0.0097,0.9458,0.158,-0.919,-0.985,upright
10940,0.1045,-0.0549,1.0122,-1.426,-1.31,-1.199,upright
10960,-0.0201,0.0524,1.0269,1.066,-1.839,-2.012,upright
10980,0.0157,0.0394,1.0117,-1.686,-0.506,0.778,upright
11000,-0.0361,-0.0212,0.9811,-0.412,1.752,-2.416,upright
11020,-0.0335,0.0055,0.9645,-0.518,-2.707,-0.628,upright
11040,0.0026,0.0267,1.0101,2.465,0.623,0.476,upright
11060,-0.0308,-0.0318,0.9759,-0.646,-0.504,0.099,upright
11080,0.0016,-0.0356,1.0209,-0.957,0.447,-0.846,upright
11100,0.0357,0.0105,0.9988,-4.709,0.057,-0.777,upright
11120,-0.0117,-0.0008,0.9669,1.887,0.467,-1.229,upright
11140,-0.0507,0.0027,0.9756,1.3,-0.706,-0.465,upright
11160,0.02,0.0345,0.9997,-2.654,-1.418,0.847,upright
11180,0.0796,-0.0185,0.9941,0.087,-0.028,0.483,upright
11200,-0.0314,0.0321,1.0499,0.194,-0.105,0.065,upright
11220,0.0259,-0.0215,0.9999,-0.989,1.509,1.293,upright
11240,-0.0386,0.014,1.0715,0.879,-0.722,1.98,upright
11260,-0.003,0.0077,0.9985,0.737,-0.063,-0.453,upright
11280,-0.0336,-0.0006,0.9263,-0.598,-2.95,-0.987,upright
11300,0.01,-0.0609,1.0117,0.447,2.548,-0.208,upright
11320,-0.0448,0.0278,1.0209,-0.499,-0.344,1.311,upright
11340,-0.0017,0.0012,1.0152,0.675,-0.511,-0.121,upright
11360,0.0218,0.0132,0.9932,1.426,-1.352,-2.9,upright
11380,0.0081,0.0383,1.0131,-0.093,-0.518,2.6,upright
11400,0.0103,-0.0129,1.0296,0.538,0.184,0.351,upright
11420,0.009,0.0097,0.9716,0.739,-1.669,-1.855,upright
11440,0.0364,0.0139,1.0229,-1.026,0.466,-0.292,upright
11460,0.0019,0.0035,1.006,-1.324,0.561,-0.48,upright
11480,-0.0541,0.0313,0.9899,-0.741,2.301,0.506,upright
11500,-0.0407,0.0198,1.0285,-2.575,-0.709,-0.385,upright
11520,-0.002,-0.0024,0.9798,3.848,-1.041,-0.05,upright
11540,-0.0601,-0.0175,1.0674,1.86,1.427,0.336,upright
11560,0.0336,0.0648,0.9939,-1.698,-0.187,1.117,upright
11580,-0.0091,-0.0342,1.0166,-1.826,1.881,-0.733,upright
11600,0.0177,-0.0306,1.025,-2.051,-0.724,-0.828,upright
11620,-0.0516,0.0314,1.0098,2.166,0.368,-0.75,upright
11640,-0.0678,-0.0111,1.0567,1.427,0.551,1.492,upright
11660,-0.0101,0.0328,0.9133,-2.18,0.238,0.523,upright
11680,-0.029,-0.0067,1.0029,2.375,-2.003,-3.298,upright
11700,0.0271,-0.0256,1.0587,0.292,0.363,0.358,upright
11720,-0.0257,-0.0193,1.058,-3.256,-0.826,0.987,upright
11740,-0.021,-0.0807,1.0282,-1.773,0.128,0.096,upright
11760,-0.0565,0.0276,0.9707,-0.598,-1.499,-0.061,upright
11780,-0.0162,-0.0515,1.0116,-0.071,-0.498,0.405,upright
11800,0.0026,-0.035,1.0022,2.526,1.491,-1.139,upright
11820,-0.0329,-0.0668,0.9564,-1.099,1.106,-1.175,upright
11840,-0.041,0.0062,0.9762,1.029,1.588,-1.813,upright
11860,0.0126,0.0223,0.9799,0.357,-1.406,-0.404,upright
11880,-0.0043,0.0374,0.9891,0.695,-0.994,-0.442,upright
11900,-0.0649,-0.0212,0.9926,-0.16,-1.561,-1.626,upright
11920,-0.0358,0.0434,0.9277,-1.603,0.395,1.274,upright
11940,-0.0477,0.0363,1.0314,0.882,0.347,-0.448,upright
11960,-0.0358,-0.0073,0.9803,-0.522,1.561,1.016,upright
11980,-0.0243,-0.0135,1.0088,-0.37,0.248,-0.378,upright
12000,0.3117,0.0057,0.941,0.498,-1.333,-0.322,slouch
12020,0.3099,0.0075,0.8994,0.246,1.119,0.183,slouch
12040,0.3348,0.0056,0.9073,0.619,-0.962,1.877,slouch
12060,0.3703,0.0326,0.9618,-1.28,-1.295,-0.529,slouch
12080,0.3262,0.0129,0.8756,0.896,-2.444,-1.366,slouch
12100,0.3512,-0.0039,0.9127,-0.417,0.981,2.205,slouch
12120,0.3454,-0.0572,0.9502,2.377,-0.366,0.971,slouch
12140,0.3098,0.0388,0.8933,1.732,-1.366,-0.962,slouch
12160,0.3601,-0.0351,0.9238,-1.403,-1.167,-1.249,slouch
12180,0.3667,-0.028,0.9672,-0.367,-1.601,0.624,slouch
12200,0.3119,0.0061,0.8869,-0.022,-1.994,1.306,slouch
12220,0.3142,-0.0713,0.8773,-0.422,-2.305,1.334,slouch
12240,0.3405,-0.0376,0.9267,-0.437,-1.573,-0.714,slouch
12260,0.3962,0.0004,0.877,1.949,0.439,-3.624,slouch
12280,0.3335,0.0111,0.9027,1.026,0.437,-0.247,slouch
12300,0.3091,-0.0157,0.9172,-3.171,2.352,0.527,slouch
12320,0.3253,-0.0051,0.928,-1.484,-0.278,0.279,slouch
12340,0.374,0.0079,0.9025,-2.472,0.674,-0.73,slouch
12360,0.3124,-0.016,0.9189,-1.347,0.715,-0.581,slouch
12380,0.2948,0.0348,0.9151,-1.401,1.366,-0.132,slouch
12400,0.3765,-0.0096,0.9475,-1.737,1.776,2.116,slouch
12420,0.3238,0.0172,0.9366,1.896,2.925,-1.486,slouch
12440,0.2819,-0.0514,0.9107,0.052,-2.626,1.073,slouch
12460,0.33,-0.0356,0.9624,-0.945,-2.059,0.453,slouch
12480,0.3575,0.0202,0.9087,-2.2,0.013,-2.071,slouch
12500,0.3086,-0.0317,0.9781,1.567,-2.554,2.193,slouch
12520,0.325,-0.0245,0.8979,0.692,-0.444,0.343,slouch
12540,0.3776,0.0053,0.9089,-1.442,-0.074,0.162,slouch
12560,0.3674,-0.022,0.8883,-0.768,-1.974,0.044,slouch
12580,0.3328,-0.0182,0.9635,-4.111,1.423,0.717,slouch
12600,0.3863,0.0112,0.9275,1.133,1.575,0.078,slouch
12620,0.3264,-0.0349,0.9488,-0.993,1.142,-2.857,slouch
12640,0.3382,0.0231,0.9491,-1.332,3.053,1.782,slouch
12660,0.3352,-0.0103,0.941,-1.877,-2.832,-0.19,slouch
12680,0.3883,0.0477,0.8734,-4.056,1.505,-0.242,slouch
12700,0.3644,-0.0385,0.9159,-1.816,-2.849,0.641,slouch
12720,0.3061,-0.0063,0.8907,0.234,1.078,-2.298,slouch
12740,0.3504,-0.0229,0.8686,0.434,-0.451,0.785,slouch
12760,0.3537,0.0161,0.9107,0.024,-0.74,-0.038,slouch
12780,0.3362,0.0125,0.9384,-1.515,0.139,-0.334,slouch
12800,0.3753,-0.0165,0.9354,-0.255,-1.607,2.419,slouch
12820,0.3896,0.0067,0.8843,-1.246,3.855,-2.292,slouch
12840,0.3617,-0.0268,0.9497,3.861,-0.922,0.971,slouch
12860,0.3786,0.0055,0.9276,-1.386,-0.18,2.832,slouch
12880,0.3486,-0.0128,0.8708,-0.217,-1.955,2.462,slouch
12900,0.3253,-0.0231,0.9458,-0.081,0.511,-1.416,slouch
12920,0.4012,0.0043,0.8895,0.981,2.359,-0.194,slouch
12940,0.392,0.0305,0.8936,-0.988,2.444,1.512,slouch
12960,0.4031,0.0023,0.8833,-1.864,-0.213,0.842,slouch
12980,0.3888,0.0191,0.9248,-1.004,0.669,-1.444,slouch
13000,0.3748,-0.022,0.9451,1.017,-1.387,1.373,slouch
13020,0.368,0.015,0.8871,0.314,1.497,-1.572,slouch
13040,0.3644,-0.0338,0.9158,-0.309,-0.745,2.785,slouch
13060,0.3633,0.0261,0.8747,-1.973,-1.171,1.527,slouch
13080,0.3913,0.051,0.9,-0.853,-1.142,0.007,slouch
13100,0.3839,-0.0315,0.882,2.917,0.164,-0.896,slouch
13120,0.3741,0.0616,0.935,0.614,-1.079,2.733,slouch
13140,0.4156,0.0088,0.9323,0.07,-0.136,-1.494,slouch
13160,0.3487,-0.0059,0.9319,0.446,-0.869,-2.784,slouch
13180,0.359,-0.0187,0.9592,-0.18,-3.779,2.567,slouch
13200,0.3175,-0.0144,0.9292,2.143,2.247,-1.506,slouch
13220,0.3475,0.01,0.9556,2.25,-0.694,-0.769,slouch
13240,0.3612,0.0665,0.9148,2.644,-0.268,-1.515,slouch
13260,0.4596,-0.0258,0.9919,-0.321,-0.648,0.786,slouch
13280,0.3563,0.0151,0.8508,0.791,0.007,0.688,slouch
13300,0.3614,-0.0175,0.8982,0.259,-1.029,2.332,slouch
13320,0.3552,0.0272,0.9366,-0.931,-1.885,2.08,slouch
13340,0.3544,-0.0105,0.9885,-1.287,1.1,1.539,slouch
13360,0.3421,-0.0225,0.895,-0.858,0.592,-0.367,slouch
13380,0.3975,0.0116,0.9539,0.091,-0.11,-0.175,slouch
13400,0.349,0.0224,0.9183,-0.122,1.739,-1.948,slouch
13420,0.3356,0.0235,0.9493,-2.069,1.418,1.252,slouch
13440,0.419,0.0356,0.9499,0.866,1.729,4.301,slouch
13460,0.3627,0.0036,0.939,-0.657,1.167,0.68,slouch
13480,0.406,0.0025,0.8543,0.136,0.248,-1.643,slouch
13500,0.3898,-0.0375,0.9209,-0.035,0.415,3.123,slouch
13520,0.3546,0.0178,0.896,2.425,-0.612,0.939,slouch
13540,0.3461,-0.0468,0.9203,-2.064,0.131,0.079,slouch
13560,0.4029,-0.0162,0.9264,-1.954,0.75,-1.048,slouch
13580,0.3912,0.0087,0.9214,-0.494,-2.043,-0.186,slouch
13600,0.3619,-0.0401,0.9237,-0.244,-1.545,-0.831,slouch
13620,0.3535,-0.0202,0.9567,1.136,-1.969,-0.244,slouch
13640,0.3405,0.0097,0.9287,-2.318,-1.325,1.123,slouch
13660,0.3926,0.0083,0.9031,1.647,-0.802,0.045,slouch
13680,0.3873,-0.0251,0.9303,0.794,-4.175,0.135,slouch
13700,0.3592,-0.0429,0.8958,1.115,-0.137,1.083,slouch
13720,0.3287,-0.0107,0.9386,-1.696,-0.976,-1.391,slouch
13740,0.3161,0.0259,0.9235,-1.268,-0.014,-1.317,slouch
13760,0.3816,0.0341,0.8977,-1.517,2.374,-0.458,slouch
13780,0.3625,-0.0068,0.9246,1.836,0.137,0.62,slouch
13800,0.3411,-0.0217,0.8963,2.16,1.858,-1.582,slouch
13820,0.3462,-0.0038,0.8957,-0.099,-1.314,0.167,slouch
13840,0.392,-0.0203,0.8406,-1.124,2.624,3.088,slouch
13860,0.3393,0.0636,0.9214,0.349,1.019,-0.974,slouch
13880,0.2772,-0.0242,0.9174,0.788,0.26,-0.027,slouch
13900,0.3941,-0.0216,0.9563,-1.38,0.984,-1.251,slouch
13920,0.3519,-0.0291,0.921,1.032,1.868,0.514,slouch
13940,0.3094,0.0161,0.9429,1.443,-0.626,2.877,slouch
13960,0.3302,0.0005,0.935,0.119,1.655,-0.798,slouch
13980,0.2998,-0.0162,0.9074,-0.874,-0.13,-1.616,slouch
14000,0.3958,-0.0124,0.8573,3.77,0.599,-0.578,slouch
14020,0.3695,-0.0691,0.8874,-0.544,-0.787,0.234,slouch
14040,0.3053,0.0398,0.9194,1.241,-1.184,1.517,slouch
14060,0.3179,-0.0055,0.8553,1.674,1.786,0.084,slouch
14080,0.395,0.0262,0.9083,2.209,-0.305,-0.611,slouch
14100,0.2901,0.0643,0.861,-0.924,-0.847,0.259,slouch
14120,0.3512,-0.002,0.9607,-0.604,0.517,0.677,slouch
14140,0.3072,0.0065,0.917,-1.322,0.488,0.795,slouch
14160,0.327,-0.0247,0.9466,-0.351,2.079,-1.517,slouch
14180,0.3127,0.0481,0.9347,0.462,1.264,1.4,slouch
14200,0.36,-0.0294,0.9145,-0.91,-1.548,-1.39,slouch
14220,0.3041,-0.0151,0.9861,-1.273,-1.892,-0.337,slouch
14240,0.3812,0.0422,0.9718,-0.831,1.516,0.335,slouch
14260,0.2945,-0.0045,0.875,-0.98,0.15,-0.676,slouch
14280,0.3749,0.0443,0.929,-0.066,1.895,-1.153,slouch
14300,0.3178,0.032,0.9572,-1.487,-1.137,-0.549,slouch
14320,0.3045,-0.0216,0.9929,0.248,0.813,0.175,slouch
14340,0.3054,-0.0344,0.9528,3.482,2.01,-0.767,slouch
14360,0.3361,0.0086,0.8788,-2.638,1.18,-0.947,slouch
14380,0.323,0.0098,0.8941,0.362,0.167,-0.733,slouch
14400,0.3437,-0.004,0.874,2.444,1.052,0.674,slouch
14420,0.3388,-0.0486,0.9626,1.139,2.875,0.452,slouch
14440,0.3201,0.0006,0.9304,-0.813,-0.792,-1.233,slouch
14460,0.3175,-0.03,0.8871,0.034,1.241,1.204,slouch
14480,0.3485,0.057,0.9333,0.328,-2.751,0.65,slouch
14500,0.314,0.0439,0.9053,-3.089,2.794,2.089,slouch
14520,0.2889,-0.0067,0.8812,-0.84,0.216,-2.148,slouch
14540,0.3497,-0.0322,0.9207,-0.606,1.972,-0.905,slouch
14560,0.3175,-0.0095,1.0005,-1.95,-0.219,1.723,slouch
14580,0.3626,0.0451,0.9007,-1.883,-2.13,0.625,slouch
14600,0.3413,-0.0171,1.0144,-1.323,-0.971,1.541,slouch
14620,0.3489,-0.0385,0.9354,0.613,1.933,-1.678,slouch
14640,0.3009,0.0307,0.9239,-0.559,2.147,2.254,slouch
14660,0.3528,-0.0163,0.9057,0.986,0.109,2.14,slouch
14680,0.3061,-0.0395,0.8759,-2.739,-0.5,-2.174,slouch
14700,0.3187,0.0406,0.9326,-2.63,-2.296,-0.005,slouch
14720,0.3536,0.0666,0.8644,0.304,-1.382,-0.024,slouch
14740,0.3525,0.0011,0.9094,0.347,0.645,-0.646,slouch
14760,0.3499,-0.0146,0.8886,-0.675,-0.491,-0.374,slouch
14780,0.3447,0.0148,0.8965,0.001,1.793,2.176,slouch
14800,0.3752,-0.0043,0.9582,0.831,1.033,-0.715,slouch
14820,0.3266,-0.0055,0.9218,1.305,0.533,0.984,slouch
14840,0.2737,0.0576,0.9646,0.735,-1.876,0.494,slouch
14860,0.3463,-0.0194,0.9353,-0.664,2.104,0.902,slouch
14880,0.3392,-0.0068,0.8775,-2.883,-0.145,0.492,slouch
14900,0.3369,0.0223,0.8813,1.703,-0.531,0.401,slouch
14920,0.3927,0.0252,0.9417,-1.168,2.72,0.492,slouch
14940,0.3368,0.0173,0.9334,0.101,0.062,-0.021,slouch
14960,0.331,-0.0219,0.9724,0.675,1.173,-0.851,slouch
14980,0.3612,0.0176,0.9218,0.012,0.489,2.295,slouch
15000,0.3825,-0.0126,0.8651,1.577,-2.802,-0.883,slouch
15020,0.3431,0.0595,0.9338,-0.836,2.944,0.108,slouch
15040,0.3533,-0.0033,0.9102,-0.699,0.755,2.178,slouch
15060,0.3923,-0.0009,0.876,-1.185,-2.369,0.371,slouch
15080,0.3197,-0.0202,0.9242,0.597,-0.86,0.362,slouch
15100,0.3499,-0.0003,0.9671,-2.081,-1.173,-3.14,slouch
15120,0.3938,0.0194,0.9802,0.235,-1.024,-2.502,slouch
15140,0.3344,-0.005,0.9186,1.776,0.16,-0.954,slouch
15160,0.3533,-0.0158,0.9754,-0.85,3.625,-0.669,slouch
15180,0.3553,-0.0177,0.8806,-0.502,2.195,-0.476,slouch
15200,0.3633,-0.0264,0.9207,-0.583,1.761,-0.236,slouch
15220,0.352,0.0053,0.9244,0.521,2.189,0.647,slouch
15240,0.3613,0.0082,0.8799,-0.828,1.969,-0.252,slouch
15260,0.3517,0.0489,0.9451,1.173,0.71,0.874,slouch
15280,0.3623,-0.025,0.9341,1.723,0.337,3.104,slouch
15300,0.3819,-0.0188,0.9084,-0.606,1.299,-1.463,slouch
15320,0.3442,0.0211,0.9186,-2.751,1.718,-1.236,slouch
15340,0.3073,0.0056,0.9296,-0.978,-0.599,-1.696,slouch
15360,0.3171,0.002,0.9397,3.745,-1.646,2.05,slouch
15380,0.3733,0.0606,0.8956,-0.731,1.449,-2.38,slouch
15400,0.4102,0.0132,0.8781,-0.885,-1.203,1.135,slouch
15420,0.2889,-0.0013,0.9168,-0.142,-0.936,0.75,slouch
15440,0.3568,0.0088,0.9499,0.88,1.702,-0.932,slouch
15460,0.3799,0.0421,0.9058,-1.099,-1.785,-1.606,slouch
15480,0.3711,0.0298,0.8664,-1.427,2.089,1.046,slouch
15500,0.3302,-0.0171,0.8504,-2.414,2.158,-2.039,slouch
15520,0.405,0.0479,0.9315,-1.595,-1.145,-0.287,slouch
15540,0.3266,-0.013,0.8956,0.735,-0.474,2.751,slouch
15560,0.3843,-0.018,0.9192,-0.01,-1.175,1.543,slouch
15580,0.3597,-0.0042,0.9711,1.306,-0.894,-1.237,slouch
15600,0.3683,0.0204,0.9535,-1.857,0.501,-0.855,slouch
15620,0.3484,-0.0192,0.906,0.02,1.279,-1.047,slouch
15640,0.4089,-0.0275,0.9593,4.811,-1.921,-0.554,slouch
15660,0.351,0.0051,0.9423,-0.448,1.151,0.843,slouch
15680,0.3522,-0.0289,0.938,0.203,-1.068,1.001,slouch
15700,0.3771,-0.0768,0.9211,-2.037,-1.393,-1.554,slouch
15720,0.3348,0.0127,0.8862,2.63,1.347,-0.381,slouch
15740,0.357,-0.0301,0.9763,1.351,-2.37,-2.151,slouch
15760,0.4005,0.0198,0.8746,3.572,-0.366,1.067,slouch
15780,0.3611,-0.0075,0.9605,-0.532,0.754,0.233,slouch
