timestamp_ms,ax,ay,az,gx,gy,gz,label
7900,0.0409,-0.0111,1.0151,0.792,-1.312,1.135,upright
7920,-0.0032,0.0049,1.0126,1.095,0.038,1.0,upright
7940,0.0321,-0.0192,1.0228,0.211,0.536,0.131,upright
7960,-0.0127,0.0201,1.0147,-0.556,-0.753,2.294,upright
7980,0.0245,-0.0214,1.0107,1.228,-0.101,-1.81,upright
8000,0.026,-0.0005,1.0372,-0.173,-1.039,3.688,upright
8020,0.0065,0.0147,1.0042,0.108,-3.108,-1.452,upright
8040,-0.0252,-0.004,1.0006,0.17,2.285,-0.631,upright
8060,0.0215,-0.0321,0.9731,0.947,-0.177,1.11,upright
8080,0.016,0.0117,0.9508,-1.768,-0.417,0.597,upright
8100,-0.0371,0.056,0.9925,-0.304,-1.546,-0.151,upright
8120,-0.011,0.0132,0.9752,-0.494,-1.526,1.293,upright
8140,0.0216,0.0088,0.9741,2.133,-0.726,-1.852,upright
8160,0.0552,0.0255,1.0341,-0.908,0.184,-1.194,upright
8180,0.0043,0.0072,1.0268,0.656,-0.095,-1.274,upright
8200,0.0191,-0.0111,1.0245,-0.43,1.079,-1.559,upright
8220,-0.0085,-0.0106,1.0143,-0.837,-1.126,-1.528,upright
8240,0.0528,-0.0079,1.0285,-0.056,2.254,-0.297,upright
8260,0.0189,-0.0533,1.0395,3.698,-1.715,0.311,upright
8280,0.0393,-0.0217,1.0147,-0.746,-0.451,1.695,upright
8300,0.0245,0.028,0.9894,1.297,-1.13,0.806,upright
8320,0.0769,-0.0158,1.0597,2.166,0.404,1.969,upright
8340,0.0473,-0.0424,0.999,-0.948,-0.466,-1.093,upright
8360,0.015,0.0139,0.9878,1.016,1.861,-1.506,upright
8380,-0.0269,0.022,1.0087,1.958,2.664,0.191,upright
8400,0.0223,-0.0278,0.9836,-0.212,-2.766,0.554,upright
8420,0.0414,0.0374,0.995,-1.42,1.471,-0.946,upright
8440,0.0115,-0.0054,0.9963,-1.755,0.697,2.109,upright
8460,0.0303,0.0145,0.9798,0.655,0.238,-0.353,upright
8480,0.0316,0.0034,0.9915,-1.604,-2.013,0.332,upright
8500,0.025,-0.0379,1.012,1.015,-1.665,-0.772,upright
8520,0.0036,-0.014,1.0226,1.762,0.584,-3.131,upright
8540,0.0062,-0.0202,0.9432,-2.659,-1.537,-0.881,upright
8560,0.0171,-0.0344,0.9745,0.551,0.801,0.936,upright
8580,-0.0108,-0.0125,0.9715,0.465,1.661,0.623,upright
8600,-0.0162,-0.0228,1.0251,-0.845,-0.743,-0.414,upright
8620,0.0072,-0.016,1.048,-1.7,-0.429,-1.991,upright
8640,0.043,0.0002,1.0051,0.627,1.786,0.718,upright
8660,-0.0581,0.0217,0.9777,-0.289,0.382,-1.643,upright
8680,-0.0132,-0.001,1.0351,0.953,0.737,-1.052,upright
8700,0.0247,-0.0219,1.047,-0.613,-0.87,1.125,upright
8720,0.0257,-0.0323,0.9715,-1.534,-0.365,-0.476,upright
8740,0.0492,-0.0333,1.0162,-1.519,-2.897,3.102,upright
8760,-0.0069,0.0086,0.9843,-2.281,0.952,-0.942,upright
8780,-0.0511,-0.0031,0.966,-0.225,-1.545,0.94,upright
8800,0.0501,-0.0053,0.9638,1.122,-0.235,1.283,upright
8820,0.0368,-0.0099,1.0302,-2.927,-1.278,0.422,upright
8840,-0.0113,0.0143,1.0027,-0.317,-0.383,-0.774,upright
8860,-0.0196,0.0164,1.012,-0.854,0.13,1.166,upright
8880,0.0318,-0.0228,1.0013,4.097,-0.044,-2.628,upright
8900,-0.0066,0.0099,1.0103,-0.356,-0.09,-3.163,upright
8920,-0.009,-0.0072,0.9952,0.33,0.725,-1.92,upright
8940,0.0025,-0.0202,1.0283,-0.214,-1.43,0.862,upright
8960,0.0227,0.0016,0.9546,1.224,-0.92,-0.337,upright
8980,-0.0436,0.0067,1.0145,-1.493,-1.506,-1.324,upright
9000,0.0124,-0.0426,0.9718,-0.198,0.275,2.387,upright
9020,-0.0402,0.0086,0.9902,2.053,1.811,0.827,upright
9040,-0.0278,-0.0581,0.9852,-0.462,2.351,0.914,upright
9060,-0.005,-0.0232,1.0097,0.464,-0.529,1.29,upright
9080,-0.0131,-0.0469,1.0072,-0.417,2.013,-1.41,upright
9100,-0.0106,-0.0051,0.9766,-1.321,0.966,2.134,upright
9120,0.0022,0.0249,0.9951,-1.062,-0.062,1.623,upright
9140,-0.0357,0.0109,0.9809,2.645,1.518,-0.81,upright
9160,0.0073,0.0058,1.01,-2.57,1.05,0.799,upright
9180,-0.0221,-0.0441,0.9876,1.013,0.652,1.349,upright
9200,-0.0443,-0.0171,1.0385,1.173,-0.668,-0.425,upright
9220,0.0179,-0.0059,1.0026,-2.611,-1.292,1.746,upright
9240,-0.0072,-0.0131,0.9753,-0.584,0.091,0.679,upright
9260,-0.0185,-0.0361,1.0335,-1.14,-2.356,1.093,upright
9280,0.012,0.0199,1.0162,2.477,-0.199,1.11,upright
9300,-0.0522,-0.0054,0.9285,0.164,-0.421,-0.309,upright
9320,-0.0717,-0.0172,1.0108,2.065,-0.038,-1.669,upright
9340,0.011,-0.0178,1.0004,0.95,0.331,-3.869,upright
9360,-0.0692,-0.0155,1.0669,2.446,2.875,-1.129,upright
9380,-0.033,-0.0267,1.0078,-1.684,-0.178,-1.305,upright
9400,-0.0052,-0.0125,0.9945,-2.318,-0.111,3.54,upright
9420,0.013,-0.0231,1.0259,-1.845,-0.154,1.477,upright
9440,-0.0079,0.0493,0.9899,0.355,-0.902,0.435,upright
9460,-0.0989,-0.0394,0.982,-1.047,-1.062,-2.314,upright
9480,-0.0515,-0.0143,1.0018,-0.494,-1.281,-1.366,upright
9500,-0.0615,0.0326,1.0223,-1.076,0.695,-0.06,upright
9520,-0.0375,-0.0123,0.9926,1.622,-0.089,-0.472,upright
9540,-0.0372,-0.0064,0.9988,0.228,-3.083,-0.215,upright
9560,-0.0548,-0.0285,1.0158,0.248,2.777,1.398,upright
9580,-0.0709,0.019,0.9983,-2.046,-1.477,-1.346,upright
9600,-0.0163,-0.0128,1.0333,-1.647,0.362,0.434,upright
9620,-0.0184,0.003,0.9908,-0.266,-1.482,-1.215,upright
9640,0.0226,-0.0454,0.9885,0.184,1.289,-0.376,upright
9660,-0.0404,-0.0324,0.989,0.339,-0.94,-0.585,upright
9680,-0.0294,-0.0704,1.0215,-1.631,-0.856,0.912,upright
9700,-0.0258,0.0278,0.9738,-1.164,2.236,-3.664,upright
9720,-0.0195,-0.0073,1.0211,-0.512,-3.58,-1.068,upright
9740,-0.0727,0.0129,1.0082,1.366,1.56,0.215,upright
9760,-0.0722,-0.0101,0.9852,1.069,0.919,1.33,upright
9780,-0.0091,0.0225,0.9591,-0.315,-0.197,-0.376,upright
9800,0.0096,0.0231,0.9873,-1.855,-0.443,1.133,upright
9820,-0.0219,0.0441,0.9835,2.554,1.112,-1.281,upright
9840,0.0072,0.0041,1.0012,-0.209,1.11,-2.803,upright
9860,-0.0197,0.0172,0.9974,0.372,2.358,-0.128,upright
9880,0.0165,0.0029,1.0074,0.873,2.269,0.709,upright
9900,0.0214,0.0042,0.9754,-0.631,-1.761,-2.172,upright
9920,0.0475,0.0078,0.9947,-2.339,-3.01,-0.08,upright
9940,-0.0433,0.026,1.0085,2.249,-0.017,1.358,upright
9960,-0.0034,0.0293,0.9629,0.846,0.379,-2.909,upright
9980,-0.0204,0.0378,1.023,-1.415,-0.506,-2.287,upright
10000,0.0126,-0.0054,0.9972,-1.023,-0.404,-0.558,upright
10020,0.0802,0.0039,1.0103,-1.469,-0.163,0.775,upright
10040,0.0074,-0.0179,0.9628,-1.321,-0.22,1.463,upright
10060,0.039,-0.0071,0.972,-2.46,-1.024,-2.106,upright
10080,-0.0076,0.0164,0.9675,-1.398,0.098,0.137,upright
10100,0.0603,0.0342,1.0274,0.214,-0.8,-0.568,upright
10120,-0.0033,0.0247,0.99,2.984,-0.643,1.271,upright
10140,0.0361,-0.0217,1.0122,2.407,0.262,-1.287,upright
10160,-0.0328,-0.006,0.9624,-3.893,0.156,-1.03,upright
10180,0.0151,0.0029,0.9677,0.768,0.983,-2.299,upright
10200,0.0167,-0.0728,0.9855,-0.48,-1.324,1.417,upright
10220,-0.0002,0.0246,0.9486,-2.471,-0.565,-0.52,upright
10240,-0.0076,-0.0804,1.0282,0.356,-0.881,-0.467,upright
10260,0.0088,0.034,1.0379,-0.905,0.182,-1.868,upright
10280,0.0146,-0.0035,1.0099,-1.69,0.035,-2.219,upright
10300,0.0193,-0.0149,0.975,1.552,-1.841,1.798,upright
10320,0.0415,0.0114,1.0385,-0.635,-0.713,-0.881,upright
10340,0.0084,0.019,0.9769,-1.262,-0.419,1.962,upright
10360,0.0597,0.019,1.0272,-1.486,0.52,0.194,upright
10380,0.0432,-0.0614,1.0096,-0.099,-3.824,-2.462,upright
10400,0.0438,0.0281,1.0322,0.414,-0.261,2.326,upright
10420,0.0124,-0.0505,0.9696,1.1,0.353,-0.732,upright
10440,0.0537,0.0428,0.9653,-2.495,-1.836,1.238,upright
10460,0.0234,-0.0083,1.0511,0.714,-2.555,-0.112,upright
10480,0.023,-0.0522,1.0194,-0.997,-2.535,0.685,upright
10500,0.0379,0.0244,1.0131,-0.92,0.302,0.756,upright
10520,-0.0054,0.0069,0.9796,-0.7,0.178,-0.366,upright
10540,-0.0382,0.024,0.9935,2.015,-0.091,2.132,upright
10560,0.0028,-0.0032,0.9888,-1.444,0.364,-1.378,upright
10580,0.0263,-0.0034,1.0097,-1.575,1.28,1.22,upright
10600,0.0389,-0.0377,0.9407,1.805,-0.115,1.608,upright
10620,0.0081,0.0143,0.9783,0.527,-0.247,3.021,upright
10640,0.0357,-0.0449,0.9799,-1.617,-1.778,-3.016,upright
10660,0.0048,0.0077,1.0249,1.112,0.039,-1.328,upright
10680,0.0113,0.0117,1.0262,0.317,0.906,-1.604,upright
10700,-0.0005,-0.0357,0.9625,1.55,-1.822,-3.044,upright
10720,0.0775,-0.0464,1.0126,0.863,-0.327,1.496,upright
10740,0.0023,0.0271,1.0273,0.074,-1.341,1.165,upright
10760,0.0279,0.0194,0.9845,-0.549,2.896,0.175,upright
10780,0.0401,-0.0054,1.0315,1.021,-1.469,-0.393,upright
10800,-0.005,-0.0342,0.9878,0.195,-1.361,0.079,upright
10820,0.0358,0.0296,0.9741,2.17,-1.208,0.432,upright
10840,0.0132,0.057,0.9958,-1.278,0.332,-0.414,upright
10860,0.0469,-0.0067,0.9367,0.494,-1.024,0.804,upright
10880,0.023,-0.0312,0.9729,-0.321,-0.431,-0.292,upright
10900,0.0285,-0.0577,1.0389,1.069,3.089,-0.678,upright
10920,0.0121,0.0307,0.9493,-1.04,-0.146,2.434,upright
10940,0.035,-0.0367,0.9758,1.891,-3.54,0.952,upright
10960,0.0437,-0.0078,1.0602,0.78,-0.3,0.336,upright
10980,0.0389,0.043,1.0213,0.534,-0.96,0.829,upright
11000,0.0461,0.0627,1.0195,-0.188,1.139,1.031,upright
11020,-0.0068,-0.0109,0.9925,-0.07,0.898,2.46,upright
11040,-0.0025,-0.0153,1.0845,0.556,-1.735,-2.626,upright
11060,-0.0655,0.0371,0.9766,-2.364,-0.437,0.808,upright
11080,-0.0049,0.0255,0.9529,0.194,-0.371,-2.477,upright
11100,0.0505,0.0005,0.9811,-0.749,-2.877,0.325,upright
11120,0.0136,0.0208,0.9774,-1.014,1.321,-1.327,upright
11140,-0.017,0.0029,1.0118,-0.131,1.294,-1.71,upright
11160,-0.0019,-0.0187,0.9793,3.094,-1.085,-0.36,upright
11180,-0.0058,-0.0029,0.9675,2.092,-1.535,-0.322,upright
11200,0.0223,-0.019,1.0028,0.893,-1.248,-0.629,upright
11220,0.0371,-0.0298,1.0009,-0.799,-0.345,1.114,upright
11240,-0.0045,0.018,0.9006,1.013,2.246,-1.025,upright
11260,-0.009,-0.0031,1.0406,0.057,0.665,-0.821,upright
11280,0.0104,-0.004,1.0689,0.264,-0.389,-0.661,upright
11300,-0.0374,0.0664,1.0225,1.338,-1.257,0.181,upright
11320,0.0174,0.0343,0.9397,-0.299,-0.21,0.433,upright
11340,0.0476,0.0181,0.9985,-0.999,-0.707,0.572,upright
11360,-0.034,0.0345,1.0239,-0.736,-0.161,0.027,upright
11380,-0.0026,0.0127,0.9999,0.414,1.242,-0.459,upright
11400,-0.0194,0.0033,1.0065,-0.899,1.883,1.197,upright
11420,-0.0446,-0.0647,0.9803,-1.932,3.889,-1.25,upright
11440,0.0342,0.0508,1.0144,0.602,-3.745,-1.153,upright
11460,-0.0086,-0.0039,1.025,0.005,-1.266,-2.418,upright
11480,-0.0115,0.0324,0.9735,-1.798,0.158,-1.351,upright
11500,-0.0248,-0.0224,0.9522,0.624,-0.372,1.133,upright
11520,0.0121,-0.0182,1.0099,-0.899,-2.052,-0.136,upright
11540,-0.0351,0.0062,0.9879,-0.272,-0.017,-0.729,upright
11560,-0.005,0.0069,0.9909,-1.687,0.4,-0.943,upright
11580,-0.0257,-0.0415,1.0632,-1.767,1.111,0.465,upright
11600,0.0127,0.016,1.0075,3.64,-2.573,-3.235,upright
11620,0.0068,-0.0213,1.0594,3.364,-0.265,0.328,upright
11640,-0.0309,0.0022,0.9977,0.484,2.456,-0.722,upright
11660,0.0276,-0.018,0.9651,1.485,1.387,-1.737,upright
11680,-0.0215,0.0649,0.9885,0.467,0.069,3.289,upright
11700,0.0092,-0.0195,0.9964,0.089,2.401,1.366,upright
11720,0.0075,0.0406,0.9737,0.716,0.362,1.328,upright
11740,0.0068,-0.0441,1.0199,1.497,-0.216,-0.887,upright
11760,0.0222,-0.0332,1.0323,-1.586,1.471,-0.84,upright
11780,0.0045,-0.0167,1.0121,-0.83,0.938,1.44,upright
11800,-0.0029,0.0106,0.9987,-1.847,-1.866,0.351,upright
11820,-0.0419,0.0487,1.0092,2.267,-0.496,-0.311,upright
11840,-0.0103,-0.0038,0.9587,3.632,-0.621,1.62,upright
11860,0.0133,0.0373,1.0109,-0.857,-0.125,0.227,upright
11880,0.02,-0.0647,0.9636,1.768,2.12,0.592,upright
11900,-0.0451,0.0521,0.9833,1.205,0.145,0.246,upright
11920,-0.0466,-0.0026,0.987,-1.692,0.373,-0.224,upright
11940,-0.0468,0.0041,1.0127,0.493,-0.211,0.157,upright
11960,-0.0378,-0.0268,0.9793,0.052,0.89,-0.312,upright
11980,-0.0057,0.0619,1.0092,-2.879,1.467,-0.994,upright
12000,0.362,0.0235,0.948,0.529,-0.435,-2.585,slouch
12020,0.3333,-0.0313,0.9443,-0.543,-1.866,-1.994,slouch
12040,0.2885,0.0121,0.9356,0.285,-2.028,1.272,slouch
12060,0.3117,0.0123,0.9433,-1.313,0.423,-0.578,slouch
12080,0.2796,0.0276,0.9208,1.72,2.278,1.416,slouch
12100,0.3417,0.0421,0.9355,0.811,4.172,-0.315,slouch
12120,0.2967,-0.0246,0.9088,-1.016,0.585,1.394,slouch
12140,0.3124,-0.0129,0.9214,1.565,0.092,0.162,slouch
12160,0.3519,-0.0144,0.9163,-0.616,-0.633,0.946,slouch
12180,0.3162,-0.0117,1.0079,-0.292,1.49,-0.196,slouch
12200,0.3615,-0.0139,0.9435,0.171,-0.111,-1.608,slouch
12220,0.333,0.0268,0.9115,0.108,-0.311,-0.416,slouch
12240,0.3572,-0.0107,0.9025,-0.654,-0.742,0.4,slouch
12260,0.2884,0.0208,0.8708,-0.48,0.102,-2.173,slouch
12280,0.3514,0.0066,0.9547,1.401,0.515,1.828,slouch
12300,0.306,-0.0261,0.9211,0.924,-1.325,-1.277,slouch
12320,0.2851,0.0057,0.972,0.099,-0.979,1.367,slouch
12340,0.3328,0.0448,0.9093,-2.176,1.115,0.275,slouch
12360,0.3436,0.0455,0.965,-0.158,-2.179,-1.029,slouch
12380,0.3602,0.0622,0.9098,0.216,-1.292,-0.664,slouch
12400,0.3431,0.0283,0.9096,1.517,0.978,-0.566,slouch
12420,0.3253,-0.0519,0.951,-1.88,-0.199,-0.393,slouch
12440,0.3709,-0.0078,0.944,-0.08,0.899,0.372,slouch
12460,0.3159,-0.0477,0.9146,0.461,-0.148,1.279,slouch
12480,0.2904,0.0282,0.9303,-0.054,-0.184,0.168,slouch
12500,0.3255,-0.0644,0.9559,-0.364,-0.319,0.726,slouch
12520,0.3888,0.0021,0.8827,-1.617,-3.113,-0.481,slouch
12540,0.2692,0.045,0.9222,1.062,-1.032,-0.397,slouch
12560,0.3518,0.0064,0.9953,-0.017,-0.675,0.617,slouch
12580,0.3648,-0.0422,0.8771,0.753,-2.333,-0.195,slouch
12600,0.3789,0.0199,0.9445,1.476,-0.679,0.131,slouch
12620,0.317,0.0032,0.8947,-0.914,2.223,1.258,slouch
12640,0.3641,0.0154,0.9323,2.241,-1.01,-1.062,slouch
12660,0.3534,0.0273,0.9301,-1.871,-0.817,-0.009,slouch
12680,0.3752,-0.0669,0.9393,-0.23,-1.286,0.387,slouch
12700,0.3569,-0.0356,0.9168,0.227,0.711,1.269,slouch
12720,0.3296,-0.0151,0.9115,-4.768,3.023,-1.73,slouch
12740,0.3323,-0.0091,0.9272,-1.66,-0.092,-1.33,slouch
12760,0.363,-0.0275,0.9044,-2.364,-0.175,1.591,slouch
12780,0.4211,0.0244,0.9152,1.476,1.107,0.643,slouch
12800,0.3666,-0.0261,0.9585,0.51,-1.588,-2.339,slouch
12820,0.4044,0.0488,0.9027,-0.142,0.978,0.05,slouch
12840,0.3555,-0.0238,0.9353,0.426,2.909,-2.74,slouch
12860,0.3633,-0.0263,0.9599,0.221,0.708,-3.071,slouch
12880,0.3686,0.0262,0.9315,-0.207,0.873,-1.534,slouch
12900,0.3629,-0.0063,0.9054,0.314,-1.34,-1.179,slouch
12920,0.378,-0.0017,0.8854,-1.683,-0.088,0.024,slouch
12940,0.3537,-0.0398,0.8876,-2.559,0.877,1.547,slouch
12960,0.4048,0.0262,0.9153,-0.487,-1.337,-1.151,slouch
12980,0.4314,0.0607,0.9386,-0.53,-2.301,2.287,slouch
13000,0.4348,-0.0216,0.9669,-0.02,-0.242,0.64,slouch
13020,0.3514,0.0215,0.8755,0.831,-1.464,0.857,slouch
13040,0.3843,0.0423,0.9381,1.168,0.019,0.627,slouch
13060,0.3637,0.0078,0.9178,-1.292,1.194,3.826,slouch
13080,0.3681,0.0078,0.8875,1.517,-1.089,0.226,slouch
13100,0.3325,-0.0257,0.8863,-1.785,-0.097,0.397,slouch
13120,0.3841,0.0408,0.916,-2.693,2.863,1.113,slouch
13140,0.3632,-0.0204,0.9232,-1.067,-0.452,0.153,slouch
13160,0.3714,-0.0563,0.9624,1.844,0.38,-0.634,slouch
13180,0.3367,0.0202,0.9614,1.482,1.462,1.498,slouch
13200,0.3322,0.0019,0.9249,0.903,0.647,-3.051,slouch
13220,0.3486,0.0177,0.9356,1.467,1.157,-1.328,slouch
13240,0.3641,-0.0138,0.8645,-0.357,-1.824,-1.515,slouch
13260,0.3985,0.01,0.893,-0.987,-0.733,-0.925,slouch
13280,0.386,0.0056,0.9134,0.723,-0.048,-1.418,slouch
13300,0.3385,-0.0295,0.9392,-1.487,-1.735,-1.725,slouch
13320,0.3595,-0.0003,0.9508,-2.388,-0.104,2.126,slouch
13340,0.3894,0.0139,0.9193,1.581,-0.198,0.379,slouch
13360,0.3774,-0.0457,0.9568,-0.928,-0.929,0.521,slouch
13380,0.3184,-0.0228,0.9488,-0.475,-1.612,-0.341,slouch
13400,0.3475,0.0548,0.9859,-1.427,1.809,-1.085,slouch
13420,0.3685,-0.0453,0.8927,0.882,0.003,0.483,slouch
13440,0.3693,0.0693,0.8772,3.417,0.908,0.184,slouch
13460,0.3859,0.0205,0.9182,-2.214,-1.206,-1.51,slouch
13480,0.3385,-0.0086,0.9115,-0.392,-0.547,0.467,slouch
13500,0.3614,-0.0262,0.9196,-1.046,-2.45,-0.68,slouch
13520,0.4125,0.0105,0.8667,-1.918,-0.04,-1.257,slouch
13540,0.3275,0.0136,0.9063,1.783,-0.674,-1.456,slouch
13560,0.2997,0.0148,0.9492,1.395,-0.794,0.951,slouch
13580,0.3865,0.0153,0.9688,0.619,-0.411,1.35,slouch
13600,0.3997,0.0004,0.9278,0.013,1.553,-1.411,slouch
13620,0.3589,0.0116,0.8895,-1.606,-0.868,0.65,slouch
13640,0.368,-0.0152,0.879,1.293,-0.728,0.42,slouch
13660,0.3413,-0.0112,0.9731,-1.507,-0.406,0.208,slouch
13680,0.3111,0.0143,0.9199,3.239,-1.144,-1.636,slouch
13700,0.3456,0.0339,0.9523,0.469,-0.87,-0.934,slouch
13720,0.3295,-0.0651,0.963,0.463,-2.716,1.131,slouch
13740,0.3896,-0.0152,0.9536,-1.412,-4.316,0.352,slouch
13760,0.3299,0.0085,0.9521,-0.306,-1.316,-3.015,slouch
13780,0.4114,-0.0353,0.952,-0.393,-1.889,2.038,slouch
13800,0.3574,0.0284,0.9086,-2.199,-1.283,2.31,slouch
13820,0.3971,0.0059,0.876,-0.184,1.587,0.296,slouch
13840,0.3991,-0.0035,0.9382,2.292,-0.969,0.5,slouch
13860,0.3736,0.0091,0.9351,0.332,-0.563,-2.294,slouch
13880,0.3458,-0.0044,0.9376,0.493,-0.206,-1.331,slouch
13900,0.376,-0.0291,0.9099,-1.751,-0.137,1.734,slouch
13920,0.3155,-0.0383,0.8729,2.177,-0.471,0.95,slouch
13940,0.427,-0.0045,0.9026,-1.58,0.75,-1.505,slouch
13960,0.3373,-0.0042,0.9171,0.768,0.184,-1.192,slouch
13980,0.3338,0.0155,0.9367,1.757,-3.196,-1.638,slouch
14000,0.3753,0.006,0.8835,-1.652,-1.398,-0.29,slouch
14020,0.3191,-0.0352,0.943,-0.137,-0.435,0.851,slouch
14040,0.3821,-0.0607,0.9703,1.502,-0.475,0.612,slouch
14060,0.3779,0.0011,0.888,-0.169,-1.962,1.493,slouch
14080,0.3326,0.0165,0.9278,-1.15,-1.938,1.803,slouch
14100,0.3669,0.0037,0.9389,0.363,-3.309,1.668,slouch
14120,0.3742,-0.0203,0.9639,-2.961,-4.163,1.04,slouch
14140,0.3487,0.0059,0.9071,0.055,-1.029,0.492,slouch
14160,0.347,-0.0094,0.9058,-0.756,0.866,0.281,slouch
14180,0.3232,0.0495,0.9284,1.424,-0.478,2.572,slouch
14200,0.3671,0.0137,0.9536,-1.412,0.962,-0.284,slouch
14220,0.3235,0.026,0.9194,-1.039,-1.542,1.082,slouch
14240,0.3596,0.006,0.9358,-0.264,-0.09,-3.89,slouch
14260,0.3568,0.0432,0.9598,1.139,-0.037,0.13,slouch
14280,0.2985,0.037,0.9606,-0.035,0.478,-1.831,slouch
14300,0.2793,-0.0356,0.9275,1.411,0.451,-1.052,slouch
14320,0.3201,-0.0071,0.965,0.049,-2.438,0.404,slouch
14340,0.3224,0.0054,0.9127,-0.172,-0.623,-1.08,slouch
14360,0.3472,-0.0237,0.8919,-0.066,-0.763,0.194,slouch
14380,0.2985,0.033,0.9666,0.341,-0.593,-3.256,slouch
14400,0.3721,-0.0191,0.9201,-0.764,-0.325,3.066,slouch
14420,0.3352,-0.0337,0.9019,0.738,2.991,-0.62,slouch
14440,0.3861,-0.0038,0.92,-0.087,0.289,1.935,slouch
14460,0.3212,-0.0291,0.876,-2.425,-2.645,1.471,slouch
14480,0.3259,-0.0229,0.9755,-1.585,-0.564,-2.162,slouch
14500,0.3035,0.0006,0.8668,1.527,-0.949,-3.469,slouch
14520,0.3323,0.0039,0.9161,3.041,-1.293,3.49,slouch
14540,0.3153,0.0314,0.9166,-1.073,2.434,0.005,slouch
14560,0.3447,-0.0332,0.9117,0.045,-3.339,2.059,slouch
14580,0.3722,0.0729,0.94,1.193,-0.267,0.039,slouch
14600,0.3338,-0.0252,0.9134,3.518,0.777,2.587,slouch
14620,0.3165,-0.05,0.8961,-2.024,-2.571,-1.354,slouch
14640,0.3295,0.0399,0.8928,0.317,-0.277,-0.377,slouch
14660,0.3632,0.0135,0.8978,-0.791,2.346,-2.597,slouch
14680,0.3445,-0.0325,0.9617,-1.362,0.114,-0.317,slouch
14700,0.3377,0.0228,0.8977,0.107,-1.429,-1.882,slouch
14720,0.3335,0.0016,0.8906,0.329,-0.765,1.562,slouch
14740,0.311,-0.0224,0.9355,-1.366,1.598,0.126,slouch
14760,0.2835,0.0547,0.8793,1.535,1.184,0.583,slouch
14780,0.3176,-0.0181,0.943,-0.086,-2.403,1.228,slouch
14800,0.3849,-0.0146,0.8834,-1.443,0.178,1.37,slouch
14820,0.3611,-0.0465,0.9407,0.606,-0.757,1.379,slouch
14840,0.3192,-0.0142,0.8789,-2.196,1.362,-0.468,slouch
14860,0.3232,-0.0108,0.905,1.795,0.788,-1.276,slouch
14880,0.3596,0.0075,0.9316,-2.562,-1.453,-0.549,slouch
14900,0.3392,-0.0193,0.9098,0.397,0.214,1.766,slouch
14920,0.3313,-0.0051,0.9362,-3.481,1.38,3.456,slouch
14940,0.3057,-0.0046,0.9498,-0.226,-2.543,2.544,slouch
14960,0.3832,0.0199,0.9195,-1.255,-0.061,-1.383,slouch
14980,0.352,-0.0572,0.9676,1.175,-0.942,0.911,slouch
15000,0.3391,-0.0017,0.9408,-0.014,-0.242,-1.819,slouch
15020,0.2881,-0.0181,0.9233,-0.849,-0.697,-0.022,slouch
15040,0.3126,0.0042,0.9255,0.852,0.608,0.302,slouch
15060,0.3261,0.0159,0.8777,-0.404,2.83,0.036,slouch
15080,0.4012,0.0185,0.8621,-0.146,-0.625,0.228,slouch
15100,0.338,-0.01,0.9325,-0.702,-0.288,-1.01,slouch
15120,0.2868,-0.0124,0.968,1.159,-0.042,0.038,slouch
15140,0.3481,-0.011,0.9131,1.626,-0.057,0.48,slouch
15160,0.325,-0.0246,0.9167,-0.025,-2.664,1.139,slouch
15180,0.3642,-0.0177,0.9172,0.203,1.279,1.202,slouch
15200,0.3208,0.0405,0.8672,0.589,3.208,-0.746,slouch
15220,0.3752,0.0088,0.9051,-0.268,-0.447,0.279,slouch
15240,0.2857,-0.0245,0.8972,-1.451,0.04,0.733,slouch
15260,0.3662,-0.04,0.8899,1.395,0.885,0.334,slouch
15280,0.3941,-0.004,0.9564,-2.341,-0.722,3.102,slouch
15300,0.4092,0.0474,0.9057,0.345,1.368,0.414,slouch
15320,0.3609,-0.0346,0.855,0.106,-1.714,0.163,slouch
15340,0.366,0.0028,0.9511,0.299,0.224,-1.874,slouch
15360,0.4128,0.0057,0.8726,2.161,-1.76,1.12,slouch
15380,0.3644,0.0361,0.9186,-0.601,1.668,-2.344,slouch
15400,0.346,-0.0091,0.9095,2.042,0.238,0.661,slouch
15420,0.363,0.0147,0.8572,0.204,0.356,-1.378,slouch
15440,0.4166,0.0105,0.9096,1.239,0.597,-2.382,slouch
15460,0.3178,0.0469,0.9243,-0.29,1.359,2.827,slouch
15480,0.3614,0.0119,0.9407,-0.912,-0.88,-2.168,slouch
15500,0.3536,-0.0174,0.9303,-1.566,-0.885,0.913,slouch
15520,0.3761,0.0738,0.9354,2.291,1.613,-1.371,slouch
15540,0.3367,-0.0273,0.8544,1.001,-0.128,1.342,slouch
15560,0.3525,-0.0126,0.8747,-2.459,-1.295,0.475,slouch
15580,0.3708,-0.0839,0.9369,0.939,-0.868,0.443,slouch
15600,0.3631,0.0014,0.926,-0.999,-0.312,1.241,slouch
15620,0.4184,0.0061,0.9268,0.234,-0.244,-0.728,slouch
15640,0.3786,0.0553,0.9513,0.26,1.361,1.947,slouch
15660,0.3125,-0.0147,0.9976,0.48,-1.648,0.366,slouch
15680,0.3656,-0.0226,0.9534,-1.219,0.769,0.937,slouch
15700,0.3137,0.0537,0.8838,-0.045,1.742,1.204,slouch
15720,0.3864,-0.0104,0.8768,-0.328,-1.769,-0.798,slouch
15740,0.3185,0.011,0.9422,2.113,-0.142,-0.211,slouch
