timestamp_ms,ax,ay,az,gx,gy,gz,label
7940,0.0142,-0.0279,1.0479,-2.588,-1.081,1.151,upright
7960,0.0221,-0.0135,1.0154,-0.681,-2.141,-1.542,upright
7980,0.0113,0.0234,0.9562,1.125,1.93,4.564,upright
8000,0.0247,0.0697,0.9965,-1.897,-1.647,-2.953,upright
8020,-0.0276,0.0403,1.0162,0.435,-0.415,0.86,upright
8040,0.0377,-0.0116,0.9643,-0.127,-2.963,0.215,upright
8060,0.0265,-0.0582,1.0124,2.662,0.267,0.944,upright
8080,0.0292,-0.0216,1.0226,0.491,-2.386,0.817,upright
8100,-0.0059,0.0137,0.9627,0.381,-1.133,-0.578,upright
8120,0.0648,0.0543,1.0034,-0.4,-0.557,-0.218,upright
8140,0.0528,-0.0016,1.0512,1.774,1.365,-2.398,upright
8160,0.0233,0.0227,1.0095,0.472,0.967,-3.073,upright
8180,0.0317,-0.0308,1.0472,0.701,-0.116,-0.915,upright
8200,0.0103,0.0204,0.9768,0.613,1.783,-0.336,upright
8220,0.0278,-0.0563,1.0014,-0.711,-0.992,-0.054,upright
8240,0.0084,-0.0183,1.0262,-0.566,3.092,-0.661,upright
8260,0.0095,-0.0106,1.0401,-0.983,-1.744,1.89,upright
8280,0.0016,0.0248,1.0193,-2.745,1.576,-1.39,upright
8300,0.0651,-0.0276,0.9743,-1.009,-0.533,0.221,upright
8320,0.0292,0.0097,0.9844,-2.179,-2.266,3.927,upright
8340,-0.0004,-0.0147,0.9928,1.031,0.339,2.404,upright
8360,0.0215,-0.0011,0.9965,0.055,0.259,1.251,upright
8380,0.0412,-0.0261,0.9441,-0.734,-2.363,3.594,upright
8400,0.0647,-0.0171,0.9715,2.172,2.345,-2.119,upright
8420,-0.0053,-0.0374,0.9897,-1.146,0.942,-1.992,upright
8440,0.0312,0.0216,1.0034,-0.593,0.2,-1.366,upright
8460,0.0474,0.0239,1.0187,-1.207,1.649,-1.63,upright
8480,-0.0051,0.004,0.9771,-1.178,-2.218,1.442,upright
8500,0.0621,-0.0533,1.0162,2.114,-0.29,1.867,upright
8520,0.0535,0.0016,1.0101,2.146,-1.158,-2.135,upright
8540,0.0011,0.0008,0.9809,0.776,1.297,-0.322,upright
8560,0.0203,-0.0221,1.0253,-1.801,0.236,-0.425,upright
8580,0.0416,0.0634,0.9847,0.725,1.254,-0.716,upright
8600,0.0212,-0.0024,0.9873,1.128,1.486,1.523,upright
8620,0.0215,0.0225,1.0254,-2.036,-0.913,0.555,upright
8640,0.0193,-0.0695,1.0312,1.007,1.509,3.551,upright
8660,0.0446,0.0022,0.9966,0.566,0.242,1.054,upright
8680,-0.0043,0.0088,0.9953,0.728,-0.706,-2.01,upright
8700,0.0046,0.0033,0.9737,0.244,-0.26,2.695,upright
8720,0.0366,0.0067,0.9935,2.418,2.509,2.557,upright
8740,0.0019,-0.044,0.9911,0.949,3.04,1.257,upright
8760,0.0007,0.0768,1.0417,0.589,-0.881,-0.293,upright
8780,0.0295,0.0167,0.9885,-0.113,1.292,-0.359,upright
8800,0.0101,0.0203,0.9711,0.024,-1.359,1.94,upright
8820,0.0136,-0.0248,0.9672,0.836,0.068,0.384,upright
8840,-0.0121,0.0508,1.0104,-0.046,-4.762,1.228,upright
8860,0.0055,-0.0105,0.9478,4.182,0.618,-2.309,upright
8880,-0.0421,-0.0488,0.981,-0.795,-1.318,-1.493,upright
8900,-0.0115,-0.0032,1.0003,2.756,1.709,-0.953,upright
8920,0.0338,0.0354,0.9231,-0.163,-1.533,-0.644,upright
8940,-0.0123,0.0174,0.9817,0.512,0.69,0.376,upright
8960,-0.0069,0.0233,0.9777,0.029,-0.723,0.559,upright
8980,0.0305,-0.028,0.9797,1.274,0.904,-0.473,upright
9000,-0.0388,0.0191,0.9689,0.546,-0.674,0.508,upright
9020,-0.0312,-0.051,0.9531,2.142,1.094,-1.657,upright
9040,-0.0146,0.0244,1.0072,1.744,-1.477,-1.427,upright
9060,0.0108,-0.0602,1.0697,-0.529,0.754,-0.249,upright
9080,0.005,-0.0175,1.0377,-0.311,-2.083,4.213,upright
9100,0.0517,0.025,1.0381,0.959,-0.411,-1.246,upright
9120,-0.0274,0.0079,0.9952,0.375,-2.12,1.937,upright
9140,0.0475,-0.0654,0.9869,2.169,-0.522,-2.054,upright
9160,-0.0176,0.0222,1.0684,-0.308,3.166,-2.042,upright
9180,-0.0229,0.0206,0.9691,-0.405,1.007,1.024,upright
9200,0.0201,-0.0268,1.0463,-0.024,0.303,0.144,upright
9220,0.0306,-0.0121,0.9732,-0.331,-0.368,-0.299,upright
9240,-0.06,-0.0248,0.9989,0.867,-0.933,-0.5,upright
9260,-0.0646,-0.0107,1.0189,-1.074,-1.419,-1.712,upright
9280,-0.0022,0.0156,0.9891,0.158,-1.827,1.673,upright
9300,-0.0649,-0.08,1.025,0.184,0.083,-0.123,upright
9320,0.0327,0.0205,1.0371,-0.979,1.15,0.01,upright
9340,-0.0286,-0.0405,1.0291,1.696,-0.387,1.285,upright
9360,0.002,0.0392,0.986,-0.11,-0.736,-2.23,upright
9380,0.0003,0.012,1.0127,-1.489,0.38,1.277,upright
9400,-0.0215,-0.024,1.0262,-0.01,-1.082,-0.561,upright
9420,-0.0323,0.1148,1.0075,0.662,3.286,-2.059,upright
9440,-0.0416,0.03,0.9697,0.992,-0.193,1.343,upright
9460,-0.0324,0.0462,0.972,-1.44,-0.581,1.178,upright
9480,-0.0388,-0.0159,1.0068,-0.929,0.027,-0.289,upright
9500,-0.0117,0.0246,0.9858,0.358,0.064,2.743,upright
9520,0.025,-0.0086,1.0323,-1.12,0.398,-0.784,upright
9540,-0.017,-0.0623,0.9967,1.117,-0.178,0.098,upright
9560,-0.0635,-0.0592,1.039,-1.335,1.909,-1.475,upright
9580,-0.0006,0.0348,1.0126,-3.036,1.047,-1.192,upright
9600,-0.0452,0.0219,0.9807,2.339,-0.966,-1.026,upright
9620,-0.0244,0.0103,1.0421,-0.363,-0.38,-0.052,upright
9640,0.0139,0.0681,0.9712,1.323,1.948,-1.191,upright
9660,-0.0411,-0.0067,0.9772,-1.675,0.985,-2.092,upright
9680,0.013,0.0251,1.025,-0.948,0.019,1.584,upright
9700,0.0173,-0.0154,0.9693,-1.754,-1.843,-0.176,upright
9720,0.0299,0.0422,1.035,-0.906,-2.663,-1.318,upright
9740,-0.0103,0.0235,0.9675,-1.96,-0.769,-1.957,upright
9760,-0.051,0.0023,1.0012,-0.071,-1.329,0.628,upright
9780,-0.054,-0.029,1.0592,0.854,1.485,-0.161,upright
9800,-0.0287,-0.0558,0.973,0.876,-1.448,-0.872,upright
9820,-0.0007,0.0147,0.9762,-2.441,-0.24,0.395,upright
9840,0.0243,0.0489,1.0182,-2.668,-0.521,-1.186,upright
9860,-0.0669,0.0458,0.9718,0.947,-3.599,-3.849,upright
9880,0.0116,0.0464,0.997,-2.136,-1.351,-1.109,upright
9900,0.0,0.0427,0.9794,0.507,-4.062,0.752,upright
9920,-0.0393,0.0066,0.9653,-1.526,1.425,1.548,upright
9940,-0.0021,-0.0085,0.975,-0.2,0.081,-0.707,upright
9960,-0.0313,-0.022,0.9684,1.515,-0.462,-0.856,upright
9980,-0.0302,0.003,0.9809,0.422,0.2,-1.347,upright
10000,-0.0273,-0.0385,0.9884,0.98,-1.353,1.237,upright
10020,-0.0042,-0.004,1.0013,0.031,-1.352,1.453,upright
10040,0.0392,0.0063,0.9875,-2.375,-1.666,-0.868,upright
10060,0.0204,-0.0406,1.0302,-4.839,0.25,0.961,upright
10080,-0.0079,-0.0329,1.0128,-0.569,0.578,-0.338,upright
10100,-0.0045,-0.0209,1.0301,-1.458,1.63,0.033,upright
10120,0.0339,0.0177,1.0135,-1.003,-1.807,-0.014,upright
10140,0.085,0.035,0.9803,0.242,0.978,0.67,upright
10160,0.0062,-0.0125,1.0094,0.85,1.936,-2.044,upright
10180,0.0278,0.0319,1.013,0.378,0.464,-1.572,upright
10200,-0.0246,0.036,1.0489,-3.414,0.964,-0.609,upright
10220,0.0678,0.0086,1.0169,0.324,-0.694,-2.148,upright
10240,0.0262,0.0324,0.9698,-1.49,-2.111,-1.004,upright
10260,0.0672,-0.0502,0.9738,0.151,-0.32,0.74,upright
10280,-0.0121,-0.0055,1.0508,-0.8,1.09,0.137,upright
10300,-0.0579,-0.0167,1.0193,-0.371,-1.886,0.145,upright
10320,0.0381,-0.0048,1.0457,2.369,-1.945,0.41,upright
10340,-0.0289,-0.0277,1.0311,-0.303,2.155,-1.695,upright
10360,-0.0458,0.0321,0.9334,1.746,2.477,-0.084,upright
10380,-0.0386,-0.0325,1.0191,1.24,-0.936,2.894,upright
10400,0.019,-0.0148,1.0215,0.1,-0.14,-1.921,upright
10420,0.0204,-0.0333,0.9675,-1.541,-1.218,-1.332,upright
10440,0.0126,-0.0083,1.0322,0.662,-0.878,-0.639,upright
10460,0.0003,-0.0141,1.0093,1.419,-0.498,-1.986,upright
10480,0.0406,0.0225,0.9895,-0.04,-2.926,0.354,upright
10500,0.013,-0.002,0.9915,0.81,0.058,1.466,upright
10520,-0.0042,-0.0569,1.0199,1.063,-0.462,2.487,upright
10540,-0.0191,0.0012,1.0201,0.262,-0.566,1.868,upright
10560,0.0217,0.0408,1.0055,0.754,0.097,-1.539,upright
10580,0.0309,-0.0165,0.9925,0.394,0.788,-1.824,upright
10600,0.0267,0.0253,0.9865,0.904,-1.567,-1.145,upright
10620,0.0155,0.0225,0.98,2.803,0.706,-3.019,upright
10640,0.0189,-0.0192,0.9812,0.278,-1.347,-1.423,upright
10660,-0.0022,0.047,1.0265,-0.403,1.452,2.259,upright
10680,0.0198,-0.0279,0.9657,0.259,-2.473,0.306,upright
10700,0.0743,-0.0295,0.9942,-0.29,-0.253,1.483,upright
10720,0.0104,-0.0459,1.0451,1.574,-0.203,0.972,upright
10740,-0.0369,-0.0099,1.0213,-1.499,2.14,2.063,upright
10760,-0.002,0.0009,1.0255,-1.463,-0.897,1.05,upright
10780,-0.0301,-0.0014,1.0037,-0.065,-0.288,-0.727,upright
10800,-0.0038,-0.0587,0.9537,0.627,-0.245,-0.316,upright
10820,-0.0535,-0.0168,0.9872,1.726,-0.25,0.016,upright
10840,0.0218,0.0558,1.0147,-0.363,0.724,0.958,upright
10860,0.0649,0.0398,0.9882,-0.635,-1.848,-3.468,upright
10880,0.056,-0.0233,0.9933,0.697,0.025,2.088,upright
10900,0.0316,0.0019,0.9769,0.373,-1.671,-0.293,upright
10920,-0.0051,0.0052,1.0212,0.631,-1.033,-0.572,upright
10940,0.054,-0.0119,0.9804,-2.559,-1.933,3.603,upright
10960,0.0154,-0.0439,0.998,0.114,-1.702,0.048,upright
10980,0.0102,0.0316,1.0085,-1.989,1.228,1.934,upright
11000,-0.0243,-0.0388,1.0103,0.882,1.226,-1.102,upright
11020,0.006,-0.0199,0.9743,-2.071,-1.036,-0.24,upright
11040,0.0685,-0.0061,1.0438,-0.581,-1.785,0.62,upright
11060,-0.0319,0.0048,0.9909,-1.684,-0.124,-0.874,upright
11080,-0.0236,0.0223,0.9551,0.909,0.576,-1.35,upright
11100,-0.0249,-0.0012,0.9905,-2.689,1.704,1.612,upright
11120,-0.0043,0.0408,1.0045,-0.025,1.148,-0.749,upright
11140,-0.0119,0.0091,1.0527,-1.29,-0.807,0.989,upright
11160,0.0056,-0.0321,0.9838,-0.239,0.991,-3.672,upright
11180,0.0572,-0.0219,1.0298,0.454,0.006,-1.884,upright
11200,0.0125,-0.0591,1.0049,-0.745,-2.652,-0.072,upright
11220,-0.0173,0.0745,0.9775,-1.045,0.991,2.115,upright
11240,-0.0538,0.0112,0.9832,1.02,-1.036,0.489,upright
11260,0.0079,0.0029,1.0134,-4.052,2.612,1.47,upright
11280,-0.0236,0.0188,1.0309,0.216,1.092,0.696,upright
11300,0.0211,-0.0427,0.9878,0.2,-0.712,0.575,upright
11320,0.0449,-0.0139,0.9879,1.999,1.425,-1.11,upright
11340,0.0163,0.0002,1.0044,0.578,1.068,-4.317,upright
11360,-0.075,0.0227,0.9778,-1.336,-2.826,0.167,upright
11380,0.0346,-0.0022,1.0032,0.43,2.069,-0.333,upright
11400,-0.0369,0.0485,1.0524,0.783,0.444,2.108,upright
11420,-0.0943,-0.0099,1.0345,-1.231,-2.14,-2.056,upright
11440,0.0013,0.0157,1.001,0.168,1.818,-1.691,upright
11460,0.0249,-0.0073,1.0471,4.011,2.59,1.186,upright
11480,-0.0359,0.0489,0.998,-1.229,-1.712,1.277,upright
11500,0.009,0.0415,0.9793,0.857,-1.381,3.367,upright
11520,-0.0336,0.011,0.9707,-0.275,2.396,2.433,upright
11540,-0.0244,0.0516,1.0205,2.335,1.596,-1.292,upright
11560,-0.067,-0.0173,1.0058,1.44,2.798,-2.51,upright
11580,0.0061,-0.0189,0.9637,-2.613,-0.132,-1.146,upright
11600,-0.0476,0.0188,0.9931,-1.223,-0.44,-1.651,upright
11620,0.0082,-0.0379,0.9005,1.396,-1.113,-0.183,upright
11640,-0.0359,-0.0604,0.9446,-0.634,-0.754,-2.784,upright
11660,0.0145,0.0433,0.987,0.237,0.25,0.15,upright
11680,-0.0012,0.0041,1.002,-2.943,1.75,1.507,upright
11700,-0.0262,-0.0432,1.0413,-1.364,0.102,-1.969,upright
11720,-0.0538,-0.006,1.0181,1.169,-3.446,-1.803,upright
11740,-0.0693,-0.0699,0.9953,1.362,0.612,0.206,upright
11760,0.0215,-0.0172,0.9703,-2.011,-0.261,1.733,upright
11780,-0.0606,-0.0176,1.0824,0.203,2.179,-1.138,upright
11800,0.0165,0.0282,1.0008,-0.932,2.341,1.326,upright
11820,-0.0227,0.0222,0.9743,0.731,1.418,1.039,upright
11840,-0.0504,0.0424,0.9487,1.608,-2.919,-1.098,upright
11860,0.0162,0.0076,0.9972,0.823,0.982,0.889,upright
11880,-0.0177,0.0227,1.0103,-2.73,-1.714,0.411,upright
11900,-0.0431,-0.0295,0.9994,1.658,2.871,0.14,upright
11920,-0.0428,0.0292,1.0026,1.893,-1.27,0.227,upright
11940,-0.0511,-0.0112,1.0012,-0.023,2.055,1.091,upright
11960,-0.0218,-0.0093,0.9931,3.824,-0.877,-1.753,upright
11980,0.0212,-0.0312,1.0043,-1.495,-2.227,1.692,upright
12000,0.2921,-0.0504,0.9805,-1.869,1.242,-0.11,slouch
12020,0.3851,-0.0654,0.8767,0.22,2.062,1.667,slouch
12040,0.3119,-0.0413,0.9446,-1.201,-0.029,-1.339,slouch
12060,0.3423,0.0109,0.8971,-1.429,-0.636,1.411,slouch
12080,0.3255,0.0312,0.9348,0.475,-0.27,-0.755,slouch
12100,0.3443,0.0088,0.9872,-0.636,0.108,-2.144,slouch
12120,0.3453,-0.028,0.9265,-0.178,0.54,1.701,slouch
12140,0.2996,0.0015,0.8866,1.317,1.754,0.158,slouch
12160,0.2989,-0.0355,0.8897,1.663,1.682,-1.476,slouch
12180,0.3574,0.0055,0.872,1.378,0.465,0.833,slouch
12200,0.2947,-0.016,0.8777,-0.864,0.115,-0.121,slouch
12220,0.3615,-0.055,0.9589,0.798,0.079,0.681,slouch
12240,0.3262,0.0055,0.8995,-0.368,-0.807,-0.172,slouch
12260,0.3516,-0.054,0.8603,-0.602,1.137,-0.434,slouch
12280,0.341,-0.0061,0.9704,-1.852,-1.793,0.448,slouch
12300,0.3162,-0.0256,0.903,1.087,1.915,-1.168,slouch
12320,0.3283,-0.0389,0.9689,2.287,0.837,2.608,slouch
12340,0.3105,-0.0116,0.9024,1.39,2.199,-0.138,slouch
12360,0.3865,0.0416,0.8741,-2.477,0.554,-0.087,slouch
12380,0.3319,-0.0373,0.8943,-0.054,2.922,1.242,slouch
12400,0.3407,0.0274,0.8865,-0.01,-2.999,-1.198,slouch
12420,0.3218,0.003,0.9447,-0.287,2.399,-0.298,slouch
12440,0.3173,-0.0092,0.9141,-0.368,-0.698,1.409,slouch
12460,0.3642,0.0074,0.9259,-2.319,-1.921,-0.784,slouch
12480,0.364,0.0291,0.898,-1.067,0.578,-0.39,slouch
12500,0.3616,0.0048,0.9322,-1.745,0.322,0.383,slouch
12520,0.2921,0.0252,0.9449,1.719,0.187,2.295,slouch
12540,0.3695,0.0209,0.9022,1.181,-0.702,-0.321,slouch
12560,0.3284,0.0077,0.8734,-1.623,0.733,1.071,slouch
12580,0.2996,-0.0113,0.9427,0.788,0.548,-0.862,slouch
12600,0.3601,0.0014,0.8653,-1.215,0.254,-0.343,slouch
12620,0.2948,0.0065,0.9532,-2.242,2.858,-2.079,slouch
12640,0.3441,-0.0183,0.9391,-0.372,-1.617,-0.598,slouch
12660,0.3523,-0.0032,0.9049,-0.521,-0.249,-1.311,slouch
12680,0.3699,0.0099,0.9544,0.656,-0.25,-0.844,slouch
12700,0.3164,-0.0158,0.9349,-1.57,0.589,0.295,slouch
12720,0.3529,0.0151,0.9063,0.325,0.552,-0.917,slouch
12740,0.3596,-0.0321,0.9366,2.01,-2.443,1.046,slouch
12760,0.3816,-0.0359,0.9466,-0.105,2.147,0.627,slouch
12780,0.3827,-0.0231,0.9127,-0.576,-0.167,-3.703,slouch
12800,0.3302,0.0839,0.9251,2.111,-2.074,-0.145,slouch
12820,0.4023,0.0209,0.9098,-0.794,2.561,1.483,slouch
12840,0.3055,-0.0014,0.8703,1.59,-1.989,1.258,slouch
12860,0.3975,0.005,0.9518,1.198,-0.66,1.37,slouch
12880,0.3453,-0.0529,0.9028,-2.519,1.025,1.794,slouch
12900,0.353,0.0002,0.9421,1.923,-1.173,0.436,slouch
12920,0.3449,-0.0133,0.8925,1.541,-0.183,1.947,slouch
12940,0.3649,-0.0216,0.9327,0.877,-2.006,-0.862,slouch
12960,0.3589,-0.0225,0.9422,0.856,-1.101,-1.482,slouch
12980,0.3311,0.0555,0.9399,-3.353,-1.067,0.731,slouch
13000,0.3741,-0.0041,0.9496,-1.412,-1.136,1.265,slouch
13020,0.3518,0.0223,0.9244,-0.568,-0.171,-0.268,slouch
13040,0.3605,0.0039,0.9086,0.212,-0.606,-1.72,slouch
13060,0.3771,-0.0033,0.9979,0.686,-0.054,2.104,slouch
13080,0.3262,-0.0154,0.8986,-1.871,1.511,1.171,slouch
13100,0.409,-0.0392,0.926,-0.581,0.404,0.241,slouch
13120,0.321,-0.0024,0.8639,-1.433,0.859,-1.016,slouch
13140,0.3701,0.0077,0.8606,0.279,0.011,-0.382,slouch
13160,0.3297,-0.0356,0.9104,0.834,-2.175,-0.698,slouch
13180,0.3434,0.0124,0.8989,1.059,1.593,0.992,slouch
13200,0.4022,0.0039,0.9504,0.404,-0.881,0.083,slouch
13220,0.336,0.0021,0.9346,-0.799,1.433,1.359,slouch
13240,0.3314,-0.0195,0.9057,-0.091,0.984,1.103,slouch
13260,0.4717,-0.0144,0.9554,2.868,1.148,2.699,slouch
13280,0.3754,-0.0412,0.9091,2.076,0.706,2.231,slouch
13300,0.3475,0.0223,0.9241,1.977,-0.506,0.778,slouch
13320,0.3838,0.018,0.8787,0.386,-0.003,-0.841,slouch
13340,0.3692,-0.0348,0.9287,-0.61,-1.949,1.654,slouch
13360,0.3835,0.0554,0.944,-0.609,-1.142,-0.445,slouch
13380,0.3499,-0.0052,0.9355,-0.352,0.318,-0.575,slouch
13400,0.3924,0.0007,0.9569,-1.145,0.693,-0.279,slouch
13420,0.3293,-0.0025,0.9223,2.932,1.374,2.073,slouch
13440,0.395,-0.0444,0.9353,4.065,1.053,0.515,slouch
13460,0.3203,0.0231,0.9142,0.082,3.882,-1.278,slouch
13480,0.3078,0.0033,0.9249,-0.425,-1.701,2.527,slouch
13500,0.3717,0.0456,0.86,4.436,-0.956,-0.164,slouch
13520,0.3582,0.0063,0.9493,0.347,0.371,-2.093,slouch
13540,0.3681,-0.0266,0.8908,-3.468,1.068,-0.678,slouch
13560,0.3383,-0.0103,0.8995,1.033,-2.454,0.582,slouch
13580,0.3575,0.0145,0.9529,2.429,0.12,1.034,slouch
13600,0.3658,-0.0038,0.8597,-0.55,0.56,0.061,slouch
13620,0.3002,-0.018,0.9324,2.138,0.848,1.732,slouch
13640,0.3297,0.0137,0.9103,-3.514,1.576,-2.199,slouch
13660,0.3388,0.0306,0.9084,-0.075,-0.039,1.177,slouch
13680,0.3694,0.0012,0.8696,-0.887,-0.619,1.858,slouch
13700,0.3221,0.0048,0.9141,0.093,0.091,-0.879,slouch
13720,0.3047,0.0118,0.947,1.405,-1.352,-0.594,slouch
13740,0.3978,-0.0092,0.8857,4.978,0.058,0.713,slouch
13760,0.3318,-0.0048,0.9461,-0.338,0.585,2.158,slouch
13780,0.3662,-0.0022,0.9119,0.092,0.907,-0.104,slouch
13800,0.361,-0.0003,0.8842,-1.659,-1.303,0.766,slouch
13820,0.3239,0.0025,0.9758,1.037,0.799,-3.681,slouch
13840,0.3337,-0.0849,0.943,0.659,0.584,0.196,slouch
13860,0.3597,-0.041,0.9617,0.677,1.437,0.888,slouch
13880,0.3412,-0.0547,0.9378,-0.084,-1.459,1.56,slouch
13900,0.3818,-0.011,0.9221,0.205,2.813,1.419,slouch
13920,0.2793,0.0333,0.8715,1.168,2.022,-1.409,slouch
13940,0.2883,0.0205,0.9067,-0.657,-0.227,-2.221,slouch
13960,0.3927,-0.0071,0.9282,-2.12,-1.6,-1.316,slouch
13980,0.3523,-0.0545,0.8293,1.744,-0.479,-0.178,slouch
14000,0.3921,0.0277,0.9269,-1.125,-2.282,0.882,slouch
14020,0.2868,-0.0525,0.8996,0.941,0.771,1.161,slouch
14040,0.3414,0.0483,0.9435,-2.759,1.044,-2.651,slouch
14060,0.3696,-0.0027,0.9105,-0.439,-1.697,2.922,slouch
14080,0.3338,0.0295,0.9606,2.66,-0.641,-0.831,slouch
14100,0.3418,0.0375,0.9368,-1.256,-1.607,0.141,slouch
14120,0.3411,0.0137,0.9035,-1.525,2.474,-0.413,slouch
14140,0.3638,0.0293,0.9445,2.202,0.84,0.059,slouch
14160,0.315,0.0455,0.9626,0.573,-1.429,0.101,slouch
14180,0.3205,0.0476,0.861,0.024,1.463,0.519,slouch
14200,0.3685,-0.0257,0.9181,-2.208,1.183,0.099,slouch
14220,0.3398,-0.0169,0.9571,0.351,-0.212,-1.775,slouch
14240,0.3598,0.0093,0.9624,1.065,1.649,-0.296,slouch
14260,0.3368,-0.0061,0.9902,-0.835,-1.908,2.953,slouch
14280,0.3648,-0.0223,0.9168,-1.91,-0.426,-0.915,slouch
14300,0.3372,0.0133,0.8773,-1.309,-1.184,1.437,slouch
14320,0.2838,0.0175,0.9311,0.006,-2.161,-0.391,slouch
14340,0.3189,-0.0256,0.983,-2.674,-0.852,-2.006,slouch
14360,0.2776,-0.0108,0.8718,0.234,-1.712,2.627,slouch
14380,0.3372,0.0349,0.8487,-0.715,0.132,0.44,slouch
14400,0.4,0.0323,0.8496,0.66,-0.208,2.063,slouch
14420,0.3229,0.0036,0.9367,-1.21,1.117,-1.232,slouch
14440,0.3218,-0.0119,0.8955,-3.558,-1.918,2.116,slouch
14460,0.3351,-0.0535,0.9364,1.154,1.718,0.453,slouch
14480,0.3487,-0.0098,0.9492,0.329,-2.032,1.099,slouch
14500,0.3262,0.0103,0.8553,0.371,-0.761,-0.698,slouch
14520,0.3337,-0.0353,0.8788,0.9,-0.289,0.481,slouch
14540,0.3096,0.0219,0.9169,-1.538,4.494,-0.124,slouch
14560,0.3266,0.0587,0.9195,1.536,1.848,-0.878,slouch
14580,0.3898,-0.0429,0.9196,-3.578,1.199,2.114,slouch
14600,0.3407,-0.0083,0.9299,-3.045,1.136,-0.199,slouch
14620,0.3242,0.0056,0.9496,-0.049,-2.197,1.43,slouch
14640,0.2871,-0.026,0.9267,1.27,0.286,2.401,slouch
14660,0.3207,-0.0062,0.9569,-0.589,-0.475,-0.091,slouch
14680,0.3038,0.0036,0.9268,-2.355,1.393,0.361,slouch
14700,0.3564,-0.042,0.9214,0.526,1.703,0.216,slouch
14720,0.3577,0.005,0.8998,-0.618,-2.102,-0.236,slouch
14740,0.3482,0.0436,0.9148,0.866,1.015,0.522,slouch
14760,0.3037,0.044,0.9601,0.44,-0.888,-1.512,slouch
14780,0.342,-0.0165,0.9176,0.785,3.443,0.811,slouch
14800,0.3209,-0.0506,0.9291,0.585,-0.466,3.11,slouch
14820,0.337,-0.0128,0.9025,-0.027,1.68,0.138,slouch
14840,0.3445,-0.0416,0.9617,1.001,0.805,-0.672,slouch
14860,0.3621,0.0174,0.9122,-0.728,-2.332,-1.11,slouch
14880,0.3382,-0.0057,0.914,-0.097,1.414,-0.947,slouch
14900,0.3381,-0.0185,0.9227,0.867,0.342,0.417,slouch
14920,0.3684,0.0475,0.8873,1.372,0.076,-1.011,slouch
14940,0.3375,-0.0282,0.9311,0.849,1.313,1.41,slouch
14960,0.3907,0.0265,0.9592,-1.03,0.313,0.356,slouch
14980,0.3862,-0.0565,0.9265,0.977,0.812,3.633,slouch
15000,0.3451,0.0301,0.9288,-1.137,0.376,-0.209,slouch
15020,0.2967,-0.0282,0.9553,0.557,-3.141,-0.987,slouch
15040,0.3779,0.0808,0.935,-1.175,-2.557,-1.56,slouch
15060,0.3388,-0.0218,0.9342,-0.406,-0.898,-0.799,slouch
15080,0.282,0.0561,0.953,2.514,-0.097,3.204,slouch
15100,0.3354,0.0246,0.8949,-0.629,-0.021,-1.686,slouch
15120,0.3195,-0.0414,0.9152,-0.74,-1.082,-0.289,slouch
15140,0.4218,-0.0406,0.9438,0.963,-0.952,1.041,slouch
15160,0.3452,-0.0034,0.9509,-1.116,-0.007,0.303,slouch
15180,0.3622,0.0141,0.9911,-2.718,-1.625,-1.193,slouch
15200,0.3975,0.0214,0.9518,-1.897,1.23,0.539,slouch
15220,0.3651,-0.0048,0.9099,-0.231,-0.191,-1.929,slouch
15240,0.35,0.045,0.9073,-0.199,-0.66,-1.255,slouch
15260,0.3615,-0.0198,0.919,0.05,-2.453,0.449,slouch
15280,0.3488,0.0036,0.9745,-1.567,0.902,-0.97,slouch
15300,0.3018,-0.0213,0.9085,2.246,-0.566,0.139,slouch
15320,0.3924,-0.0303,0.9724,-1.429,-2.711,1.589,slouch
15340,0.3551,0.0031,0.8407,-0.211,-1.14,-0.592,slouch
15360,0.374,0.0279,0.8851,-0.459,0.73,-2.15,slouch
15380,0.3649,0.0401,0.9245,0.09,0.101,0.009,slouch
15400,0.4149,0.0031,0.9348,0.402,-1.671,1.166,slouch
15420,0.3515,0.0471,0.9161,-2.879,0.527,1.26,slouch
15440,0.4198,0.0118,0.9347,3.053,2.421,0.381,slouch
15460,0.3238,0.014,0.9071,-0.697,2.075,-0.758,slouch
15480,0.3559,0.0276,0.9598,1.356,1.992,0.216,slouch
15500,0.4027,0.0144,0.9301,0.3,-2.318,0.19,slouch
15520,0.3549,0.0164,0.8705,1.087,2.146,0.782,slouch
15540,0.4005,-0.0144,0.9085,1.297,0.05,-0.097,slouch
15560,0.3993,0.0189,0.8971,-0.272,1.579,-0.274,slouch
15580,0.3673,-0.0102,0.9643,-0.545,-0.691,0.055,slouch
15600,0.4118,0.0105,0.88,-2.067,-0.577,1.932,slouch
15620,0.3541,-0.0353,0.9454,-3.995,-2.816,-0.277,slouch
15640,0.3533,0.0176,0.8928,2.204,0.048,-2.909,slouch
15660,0.3632,0.0138,0.9379,-1.234,0.144,2.363,slouch
15680,0.386,-0.0114,0.9171,1.287,-0.455,0.009,slouch
15700,0.4258,0.0326,0.8693,0.599,0.12,0.963,slouch
15720,0.3666,0.0252,0.9237,-1.808,-0.527,-1.764,slouch
15740,0.3926,0.0198,0.9125,-0.846,0.143,-2.042,slouch
15760,0.3275,-0.0222,0.9203,0.066,-0.079,0.722,slouch
15780,0.3711,-0.0216,0.9201,-2.079,-2.135,-1.476,slouch
15800,0.4028,0.0228,0.9122,1.16,0.463,1.875,slouch
